iter	Logloss
510	0.0456228512	0511	0.045450513	0.512	0.04528514	0.0513	0.04508515	514	0.04493960185
515	0.04475501371
516	0.04454504033
517	0.0443811405
518	0.04423074109
519	0.04408231814
520	0.04390156489
521	0.04371750678
522	0.04349169863
523	0.04336086081
524	0.04324071816
525	0.04312411142
526	0.04294801975
527	0.04275888858
528	0.04260878428
529	0.04245969786
530	0.04231260835
531	0.04211742456
532	0.04197574969
533	0.04179278323
534	0.04164411281
535	0.04152013114
536	0.04136622832
537	0.041233975
538	0.04109922255
539	0.04096202677
540	0.04080486453
541	0.04067277132
542	0.04053097116
543	0.0404092753
544	0.04024171622
545	0.04011488038
546	0.03995153997
547	0.03977108183
548	0.03964420833
549	0.03947053243
550	0.03929776335
551	0.03915031596
552	0.03899342048
553	0.03887362964
554	0.0387575374
555	0.03863381977
556	0.03846248522
557	0.0383311092
558	0.0381502304
559	0.03800962608
560	0.03789700916
561	0.03775788907
562	0.03763932268
563	0.03746846341
564	0.03733362528
565	0.03721374422
566	0.03709860125
567	0.03694160093
568	0.03679341977
569	0.0366656665
570	0.03656739288
571	0.03640652402
572	0.036238518
573	0.0360985175
574	0.03598109648
575	0.03581421681
576	0.03567504003
577	0.03550860082
578	0.03539534462
579	0.03528429592
580	0.03516256227
581	0.03503802713
582	0.03490665461
583	0.03474873867
584	0.03463049225
585	0.03451962644
586	0.03439315095
587	0.0342566637
588	0.03409921152
589	0.0340101218
590	0.0338952386
591	0.03377604329
592	0.03364405816
593	0.03352144746
594	0.03343353183
595	0.03330346311
596	0.03320268156
597	0.03307421627
598	0.0329450585
599	0.0328391692
600	0.03269478811
601	0.03257854728
602	0.03248283089
603	0.03236451755
604	0.03226875495
605	0.03217225872
606	0.03202757644
607	0.03191329149
608	0.03177190267
609	0.03167325795
610	0.03154690814
611	0.03143338582
612	0.03132585529
613	0.03118956671
614	0.03109278715
615	0.0309642077
616	0.03086835127
617	0.03071697087
618	0.03056242334
619	0.0304395451
620	0.03030995528
621	0.03019547268
622	0.03009842998
623	0.02998581694
624	0.02987305867
625	0.02975820563
626	0.02964001279
627	0.02952891116
628	0.02941689196
629	0.02932754246
630	0.02916788019
631	0.02906217495
632	0.02895182895
633	0.02885500318
634	0.02875948638
635	0.02867843326
636	0.02857071582
637	0.0284667683
638	0.02836569474
639	0.02825134494
640	0.02815323414
641	0.02804683047
642	0.02794525393
643	0.02783635437
644	0.02770063841
645	0.02759330112
646	0.02748293972
647	0.02739245819
648	0.02726975481
649	0.02716082121
650	0.02707184694
651	0.02695392747
652	0.02684102786
653	0.02674607876
654	0.02664984243
655	0.0265390042
656	0.02644843115
657	0.02635953727
658	0.02625998586
659	0.02613157442
660	0.02604774246
661	0.02594854428
662	0.02586481444
663	0.0257373713
664	0.02563659803
665	0.02554052596
666	0.02542277941
667	0.02532366847
668	0.02524478777
669	0.02514005743
670	0.02503718512
671	0.02494015471
672	0.02485098862
673	0.02476162592
674	0.02466368818
675	0.02458314929
676	0.0244991193
677	0.02437514604
678	0.02425949995
679	0.02416732412
680	0.02409147893
681	0.02403112757
682	0.02394678487
683	0.02385006238
684	0.02375003285
685	0.02367542297
686	0.02359376823
687	0.02352877497
688	0.02345815595
689	0.02340049632
690	0.02332092561
691	0.0232372482
692	0.02314394551
693	0.0230631295
694	0.02297688993
695	0.02291792353
696	0.02282967189
697	0.02275691734
698	0.02267791096
699	0.0225850789
700	0.02253052596
701	0.0224433639
702	0.02235790288
703	0.02227235203
704	0.02218334204
705	0.02208862126
706	0.02201998324
707	0.02194795378
708	0.02187348266
709	0.02178033064
710	0.0216969007
711	0.02160252435
712	0.02150299482
713	0.0214244601
714	0.02134125266
715	0.02125566311
716	0.02114792807
717	0.02106461204
718	0.02098310719
719	0.02089293565
720	0.02081608772
721	0.02074377713
722	0.02068456545
723	0.02061722851
724	0.02055964071
725	0.02049062708
726	0.02042104742
727	0.02034852041
728	0.02028603442
729	0.02021851511
730	0.02015570075
731	0.02007288705
732	0.02000024963
733	0.01992620733
734	0.01985638887
735	0.01979846895
736	0.01973016358
737	0.01965471329
738	0.01951458594
739	0.01944910444
740	0.01939351409
741	0.0193169469
742	0.01925413875
743	0.01919433996
744	0.01909762718
745	0.01901636424
746	0.01894968793
747	0.01888750055
748	0.01882363738
749	0.01875955624
750	0.01869519487
751	0.01862745578
752	0.01853404022
753	0.01846562832
754	0.01840402314
755	0.01834407148
756	0.0182636355
757	0.01820162583
758	0.01814888303
759	0.01808934155
760	0.01803108587
761	0.01796335959
762	0.01790101197
763	0.0178378559
764	0.01777974001
765	0.01771546601
766	0.01765398003
767	0.01757520185
768	0.01752789802
769	0.01746374841
770	0.01739485774
771	0.01733769772
772	0.01727083555
773	0.01722279007
774	0.01717855125
775	0.01713468871
776	0.01706502168
777	0.0170040528
778	0.01692412588
779	0.01688182872
780	0.0168100699
781	0.01675197188
782	0.01670181699
783	0.01658694467
784	0.01653341051
785	0.01647118909
786	0.01641040905
787	0.01635022777
788	0.01630193429
789	0.01624711368
790	0.01617822443
791	0.016123971
792	0.01606904075
793	0.01602222088
794	0.01598448655
795	0.01593500822
796	0.01587724595
797	0.01582865231
798	0.01577488517
799	0.0157191765
800	0.0156694529
801	0.01562946964
802	0.01559540594
803	0.01554873168
804	0.0155032855
805	0.0154536393
806	0.01540380658
807	0.01535156055
808	0.01530292032
809	0.01525599172
810	0.01521623588
811	0.01516222747
812	0.01511482152
813	0.01506218408
814	0.01501931585
815	0.01497205086
816	0.01491635643
817	0.0148584233
818	0.01480411111
819	0.01475398755
820	0.01469794909
821	0.01464444535
822	0.01459897716
823	0.01455063605
824	0.0145013876
825	0.01445364408
826	0.01441588619
827	0.01437521291
828	0.01432968247
829	0.01427293626
830	0.01421904564
831	0.01417117191
832	0.01411937942
833	0.01408114444
834	0.01402928205
835	0.01398978896
836	0.01394224736
837	0.01388306338
838	0.01383491525
839	0.0137891451
840	0.01374678218
841	0.01370617932
842	0.0136661004
843	0.0136255985
844	0.01358200569
845	0.01354403035
846	0.01349660421
847	0.01345615641
848	0.01340298026
849	0.01336010297
850	0.01331951926
851	0.01327283323
852	0.0132225559
853	0.01317413493
854	0.0131312887
855	0.01308830139
856	0.01304383853
857	0.01299694514
858	0.01295995764
859	0.01290959359
860	0.01286871193
861	0.01282926569
862	0.01279408743
863	0.01275108251
864	0.01270423624
865	0.01266413506
866	0.01261861783
867	0.01258252809
868	0.01254494105
869	0.01251060903
870	0.01247494177
871	0.01243425736
872	0.0123947829
873	0.01235765743
874	0.01231757903
875	0.01226333971
876	0.01223372403
877	0.01220072157
878	0.0121590954
879	0.01212400282
880	0.01207808796
881	0.0120449193
882	0.01200979747
883	0.01197335153
884	0.01193428273
885	0.01190274883
886	0.01186537639
887	0.01182838087
888	0.01178949405
889	0.01174857251
890	0.01172434675
891	0.01169359283
892	0.01166120751
893	0.01162772717
894	0.01159694943
895	0.01155746876
896	0.01151977326
897	0.01149046072
898	0.01145561096
899	0.0114300207
900	0.01140261473
901	0.01137104071
902	0.01134126531
903	0.01131168095
904	0.01128302697
905	0.01125425366
906	0.01122914748
907	0.01119538446
908	0.01116736368
909	0.01113438684
910	0.01110114466
911	0.01106614916
912	0.01103785579
913	0.01101122798
914	0.01098390589
915	0.01095281672
916	0.0109206007
917	0.01088817267
918	0.01085545263
919	0.0108271269
920	0.01079406826
921	0.01075458967
922	0.01071879426
923	0.0106956045
924	0.01066347416
925	0.01063260323
926	0.01060207944
927	0.01056883234
928	0.01053453838
929	0.01050826134
930	0.01047239216
931	0.01044108451
932	0.01040923945
933	0.01037909904
934	0.01034987969
935	0.01031878173
936	0.01028797992
937	0.01026854893
938	0.01023551851
939	0.0102052818
940	0.01017694157
941	0.0101459601
942	0.01011709825
943	0.01008908187
944	0.01005832406
945	0.01003469189
946	0.01001659304
947	0.009989874112
948	0.009961715091
949	0.009930431001
950	0.009905761539
951	0.009885153475
952	0.009860710264
953	0.00983617852
954	0.009803506891
955	0.009771565532
956	0.009741777447
957	0.009714533788
958	0.009685304085
959	0.009659042576
960	0.009632384738
961	0.009613875328
962	0.009588622633
963	0.009563372008
964	0.009536659808
965	0.009514306966
966	0.009495170057
967	0.009474431265
968	0.009448535538
969	0.009424070323
970	0.009403833219
971	0.009378633851
972	0.009355238025
973	0.00932919992
974	0.009309529223
975	0.00928440415
976	0.009257291997
977	0.009230740037
978	0.009207653559
979	0.009177744065
980	0.009150766265
981	0.009125446523
982	0.009101886055
983	0.009081064943
984	0.009058712619
985	0.009036715463
986	0.009011993708
987	0.00898862351
988	0.008966113794
989	0.008941191415
990	0.008917754688
991	0.008894092744
992	0.008866384156
993	0.008845413676
994	0.008819955956
995	0.008798373768
996	0.008777351514
997	0.00875503569
998	0.008743121492
999	0.008718978051
64084

556752717
